dataset_id,class_raw,path,format,width,height,mode,error,min_side,label,sha256,group,split
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_1302.jpg,JPEG,512,512,L,,512,glioma,2389fda31023448903058a7d6e6481baf349d5f925b8e3bb134bd28bd77cb318,tr-gl,train
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_1303.jpg,JPEG,512,512,L,,512,glioma,7d7f906c6affd339310964c4c58430a116697372b9872a51f95a524d752276bc,tr-gl,train
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_1304.jpg,JPEG,512,512,L,,512,glioma,c351582426881c2af0907a507389cd125e880e5ec0f7d1bebf93c04784b59245,tr-gl,train
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_1305.jpg,JPEG,512,512,L,,512,glioma,b42fa55f6db28d417725a9a9641059e75b2ec59e55fa5f5f713bfb54e2d11e1d,tr-gl,train
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_1306.jpg,JPEG,512,512,L,,512,glioma,6844cbcf8771cb628d7161037bc50270668f5f6086f5461dfdd2478e44f8a786,tr-gl,train
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_1307.jpg,JPEG,512,512,L,,512,glioma,c56492c4157d1d3c43c6b5177bd1a20467b1ab9b22007abfaacfbf62b75dc50f,tr-gl,train
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_1308.jpg,JPEG,512,512,L,,512,glioma,8fc64ad2589ff8bcd3ed24e8a4730eadd997f17f1a64f509beb3952cef3a5c50,tr-gl,train
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_1309.jpg,JPEG,512,512,L,,512,glioma,8563ad575aeadee3f4ae03bcfadea0aaf157cf3f8ca23f244c948b4de529c511,tr-gl,train
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_1310.jpg,JPEG,512,512,L,,512,glioma,c89e0e2671a69f1f41faab75d450cea0df31ec116c9f95347782cbc97d03eae1,tr-gl,train
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_1311.jpg,JPEG,512,512,L,,512,glioma,2d79ee70b285c26d2a0cb6d47c2ea98afc9517c3e47d47a9a065b65e73078d00,tr-gl,train
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_1312.jpg,JPEG,512,512,L,,512,glioma,f1985593087c60d65dc8156cb9ecb7961b04ea3b1005d02add1a4698550d0973,tr-gl,train
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_1313.jpg,JPEG,512,512,L,,512,glioma,7d4f77e845293599bac6d85406b81fe2033a06a46624bdf6ecc83354d4f3a0dd,tr-gl,train
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_1314.jpg,JPEG,512,512,L,,512,glioma,37508d3595e3ad2b4681f8537f8c7bf083e7fd6fbe4323468722376be36452f6,tr-gl,train
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_1315.jpg,JPEG,512,512,L,,512,glioma,1c7baf6e15ed9bfdebf074a33b46d0ab02cbbc334bad1f718b9876b184a58edf,tr-gl,train
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_1316.jpg,JPEG,512,512,L,,512,glioma,74a5bb3e52c2c6793b0a670c4e16fcfaa8c285f6c3237e147f47e4c80bf1a00d,tr-gl,train
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_1317.jpg,JPEG,512,512,L,,512,glioma,15a0fc39345a41a3925bb85f8f1185e3997dccd71ce022177c0d58cac093e00e,tr-gl,train
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_1318.jpg,JPEG,512,512,L,,512,glioma,288ddd10085c840be845b8ca9c447be63435ef106dbb5a41bcf2cf41ac16fefe,tr-gl,train
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_1319.jpg,JPEG,512,512,L,,512,glioma,00a22f74323aa6ef3bbcd8a7894696d4ba2b1b7ed55b409c48457e07206dfadd,tr-gl,train
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_1320.jpg,JPEG,512,512,L,,512,glioma,26a87c6c7c2a1620b783d12dfbd3ade4f486dd5d21364e08b77cd48237a2e199,tr-gl,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0791.jpg,JPEG,512,512,L,,512,meningioma,2a77306307ddc68c8d3cea672cd431d19d669a449427b511e01fbe14771f7252,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0792.jpg,JPEG,512,512,L,,512,meningioma,a9bcfea3fe3712e0d1bf86cdba8b5eedf9848c571fb184bc831f4958015d0e67,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0793.jpg,JPEG,512,512,L,,512,meningioma,0ef2aae6efa29943937f234d199fbad54a8e41e9a0efec5e86edf5ef3ec3aaed,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0794.jpg,JPEG,512,512,L,,512,meningioma,0f673459b5dba7f9dab9a6a32309e2c89ddf4bb9b799d3350f56c33e8cc8b2d3,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0795.jpg,JPEG,512,512,L,,512,meningioma,4576726a8c3507c1a63ee206e2dcec0e88122ec87da72284636bca5e3ddba4e7,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0796.jpg,JPEG,512,512,L,,512,meningioma,e50960c499e99a17df350e4f261d140bb10d74d9a3d81d91c4878542e2b32538,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0797.jpg,JPEG,512,512,L,,512,meningioma,5c32bc4af148302670ffb8a5aa58fc239cea60fbbfc08ba34a65230a0de6f6f4,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0798.jpg,JPEG,512,512,L,,512,meningioma,fc458c85a8432d97d5276d861e9779b4fedf0aef785896a69200fb973b495544,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0799.jpg,JPEG,512,512,L,,512,meningioma,259b7a3c20b39434168eab2302fb29504c6c5cc52e51ac394620e73bbf132d24,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0800.jpg,JPEG,512,512,L,,512,meningioma,45bb714cdc91a739ae2757a2614c1b07638215283ee339ea6674d17910fd07d1,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0801.jpg,JPEG,512,512,L,,512,meningioma,704796e2a1aa65f12fb37a99db00d521ae7d2aa9f710f920495f5dca6c3274c5,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0802.jpg,JPEG,512,512,L,,512,meningioma,31fe2fd6835e25ef2b1700187001432ce685c684b5233619be97866742b777cd,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0803.jpg,JPEG,512,512,L,,512,meningioma,8c52e46713c3f81674ca2dd61485e0e047945d14a5922d070affb14e1a7043af,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0804.jpg,JPEG,512,512,L,,512,meningioma,29049e5049a59f3ab4b6696ea876ab29bcf1f003d42d771f971d2b1974144660,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0805.jpg,JPEG,512,512,L,,512,meningioma,f6bdcfa3072c334eb9828a2401a380c508a14807687d0bdd792f7cf5416960c0,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0806.jpg,JPEG,512,512,L,,512,meningioma,bb60c72dc452e84e16b8802a96b297790521463171f353dde1c9fec0d383a3c2,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0807.jpg,JPEG,512,512,L,,512,meningioma,615dc277cd39682fd6b9aed0fdd9484a35b56de700508abfa7220fa035a9d874,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0808.jpg,JPEG,512,512,L,,512,meningioma,20a6c3852b5abc6ac580b5524ff21e74da26d2032509907436856d31cbc702d0,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0809.jpg,JPEG,512,512,L,,512,meningioma,e33347d98ab3002ce6f6aad62fa85ea0463bf3f9f6a3b73b245858565482bbf6,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0810.jpg,JPEG,512,512,L,,512,meningioma,27f255bfaf0d368a4150beaee637ad4c70a68d8b6eaf9f7cf704129aff6ab28d,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0811.jpg,JPEG,512,512,L,,512,meningioma,3104de6278687b4c24078c66fe36cdb8081944a6d16e07500047549dd8df3173,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0812.jpg,JPEG,512,512,L,,512,meningioma,d14e0f4558f8912c9388dfae455e2e86a2a804cfc50013d9e170761150fb00d4,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0813.jpg,JPEG,512,512,L,,512,meningioma,6bf34c4afcc8a3ba24d693418f7406a83d44e3bad7674c8f096084ce5307ca78,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0814.jpg,JPEG,512,512,L,,512,meningioma,f9340a7bfc5d7bc50a5798eaf2c84528d6b6d86f05260de40e8693e7c05d481c,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0815.jpg,JPEG,512,512,L,,512,meningioma,6eba5414e440798245b53127e80ced2163d340625c1cd99c0136203764c4dd1d,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0816.jpg,JPEG,512,512,L,,512,meningioma,3314bf89e995b6def5a2376a064d07931eb6a8bb9021a9484fa93e50c8cdc329,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0817.jpg,JPEG,512,512,L,,512,meningioma,dd5ad1d601bdb1a3b3cd567e069fb58c2cf0d631a79fb710e9baa4909a356ebc,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0818.jpg,JPEG,512,512,L,,512,meningioma,179aeb3c74f5b57952862044621173cd6b7a9676d019e81f3c6375aab21d7c0d,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0819.jpg,JPEG,512,512,L,,512,meningioma,df312253cccf8f666f2135d5d468a7391531eb089677459990d63d8a9082d939,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0820.jpg,JPEG,512,512,L,,512,meningioma,ba26d02f1509302942f95c700fe0d657c70c029888020dd1aab74385a75087be,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0821.jpg,JPEG,512,512,L,,512,meningioma,133675ad6af181973e33b7fd101a0977356ffb5c45b589016a9a59f74c683f23,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0822.jpg,JPEG,512,512,L,,512,meningioma,7e9f1c4a550e795c239a3761e474a04009a7581e350d07b7237a89cf86378a5f,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0823.jpg,JPEG,512,512,L,,512,meningioma,14c6f82af8b8dd0a9906a6cb20c6589cb72b97a500fe0bccabfa4ec6402e301a,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0824.jpg,JPEG,512,512,L,,512,meningioma,8b95b62c967a66ec64d06b1320c7766ddbd01011705ba9ee0674b990cc1cccae,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0825.jpg,JPEG,512,512,L,,512,meningioma,fd1c4bd4f2b2245563eeee8e781d22af886c8a95c83537a5240930526b0bcee4,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0826.jpg,JPEG,512,512,L,,512,meningioma,6208ee67ba4e3869f992db46db75e6f61ba37d5f5f47eb7c9f85c32ac2a29b99,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0827.jpg,JPEG,512,512,L,,512,meningioma,35205a7f1142329aef7f4a4c44b07713ae1046b29957ed26ef84a0daf5ae058c,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0828.jpg,JPEG,512,512,L,,512,meningioma,1b9b19e30d91c4e82e9b8a17828d6727a8cfac714698dfd16aa17e12799c90c5,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0829.jpg,JPEG,512,512,L,,512,meningioma,745f56acaad021ac82211f9751b9e284f95256955f41332ab3a3f0d76ce7caef,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0830.jpg,JPEG,512,512,L,,512,meningioma,5dd4b7499ca468bf7d94ad9fee5bb43a42ec718e7192324322186cebbfca737e,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0831.jpg,JPEG,512,512,L,,512,meningioma,de5bce271a239f2c819e0ec333e3f750fb64e291346b6597f1566474f279ddee,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0832.jpg,JPEG,512,512,L,,512,meningioma,381a51bd15efd64d175e08081c7c269eed317b27542e43c678fc874179170b7c,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0833.jpg,JPEG,512,512,L,,512,meningioma,6d6de2a59042f57f112ee192d4975247a8cb4e67664ac51e2d25a1c5281374ac,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0834.jpg,JPEG,512,512,L,,512,meningioma,229bfa28f1ed38b67cc739942b95bb096d7c608d3b7d4ce78fac59768aa7186e,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0835.jpg,JPEG,512,512,L,,512,meningioma,f099fa2834527647bc13ccccf4b1e3f6251c64b396c19b891a8e15b36c5b1f29,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0836.jpg,JPEG,512,512,L,,512,meningioma,fb4a9d084631e9e82eb561ebf36a1b86b84cd87e63c2ecff0faaaa547e7fd8d8,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0837.jpg,JPEG,512,512,L,,512,meningioma,43966d2315ad00f8034fcef6c93f2838a17df8d46e7a7a8e9374665d787a2e83,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0838.jpg,JPEG,512,512,L,,512,meningioma,f3198edbfd8be43eedb249fcc6511757ab426a0a16b01af362da2882de733c1a,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0839.jpg,JPEG,512,512,L,,512,meningioma,028223a7646098304286d6306082f93ce4c1611de933f52fff8c9f45e4f15b19,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0840.jpg,JPEG,512,512,L,,512,meningioma,933710b072f91429550e58495f34fd1f93c449c89adf8ac9ea82cff0e70551c3,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0841.jpg,JPEG,512,512,L,,512,meningioma,790b260186b992681c567e18b8a73742e5fd657558bd2853122c435a5a473cc5,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0842.jpg,JPEG,512,512,L,,512,meningioma,d5a3a20bf04be963c87d0cf1be90dbf9f5fd80de13408793d6175fd18cbb09fa,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0843.jpg,JPEG,512,512,L,,512,meningioma,9835abdc51d5f420e47ed1c00c5f020224f1651446ea092c57f7fb67663a23f4,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0844.jpg,JPEG,512,512,L,,512,meningioma,171d1d4c3991c36885c576883d5ebf72f2782d9f5844ee35d2b97de84b285171,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0845.jpg,JPEG,512,512,L,,512,meningioma,1f95ac6affaf86af219e79383b279c8d66ce7c35e2951cf7ce3c19085710ee30,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0846.jpg,JPEG,512,512,L,,512,meningioma,ef2b556a342123447b0937647244437ba8d40034bbe1716d1166cc31fd7fdcde,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0847.jpg,JPEG,512,512,L,,512,meningioma,b3893ffd054431dc15aeaabfca849371033f2d3ff2e14bc523fdf3e7db31241c,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0848.jpg,JPEG,512,512,L,,512,meningioma,682523775c8ec9f968c344796535db0fa567860811f8c98ea2dab724755b5697,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0849.jpg,JPEG,512,512,L,,512,meningioma,d9ddc18041215d16f105e4d45a39edd077a37101d5b7a024688d6ffe2be5579e,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0850.jpg,JPEG,512,512,L,,512,meningioma,e432dbdddb99a2db75dc8afdf7c55798ff04da75278c51b92d35c179d75407fe,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0851.jpg,JPEG,512,512,L,,512,meningioma,3cdb002f853f95ec9f631a4276bfd9bbe9423a8fda4f543a8972c3a4c5402c94,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0852.jpg,JPEG,512,512,L,,512,meningioma,eb08da0838481f7226783b16e9eec0d446fbc148f15bf66413babdba4de39d3e,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0853.jpg,JPEG,512,512,L,,512,meningioma,c111af08bdddc6df35f7c6b7dbea559eff19da34d39be12dc9d352d32dd26943,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0854.jpg,JPEG,512,512,L,,512,meningioma,f15c64016033c5b6d9aa05efd5e467f0d597fed0dee931d59a752010b6c5d9e0,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0855.jpg,JPEG,512,512,L,,512,meningioma,5214cdfa47cec95c858bf2baf4c778e43bf0c182bf614cd821da282b5ff55e9a,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0856.jpg,JPEG,512,512,L,,512,meningioma,c282b470613a1af9407200431a6f36d0ab1685c047d3c5afdd6e97e448cd1d49,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0857.jpg,JPEG,512,512,L,,512,meningioma,0a843c743e4ce3014cf52787b8e143ef1568b662568ae8251740a381b713084f,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0858.jpg,JPEG,512,512,L,,512,meningioma,1201151a49c26ab3829c823345d241be167d6de6a9db2f1a0ca0a04493992b98,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0859.jpg,JPEG,512,512,L,,512,meningioma,8f9c305ee1ad7c0f9e616d2f95e5536f5858b575e81d7a56e98b574bb8a20666,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0860.jpg,JPEG,512,512,L,,512,meningioma,fc773d1444dd3b05bda35e50d85820fb9670362939cc635ca924384bd60827e1,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0861.jpg,JPEG,512,512,L,,512,meningioma,193a67c6940542684a72ac8d2353cf27d3702dd9cf5c16ae79f23bfcf24b4287,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0862.jpg,JPEG,512,512,L,,512,meningioma,e6b9f660492f5cd2937fb04ca3aadb150aebdfac5331bb08aab31580b4500e23,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0863.jpg,JPEG,512,512,L,,512,meningioma,7474dd944ede572c2025577fbf35232710809423f70125834623fe0ccbeaff96,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0864.jpg,JPEG,512,512,L,,512,meningioma,eb94dccbfc0c49e461d880259411c5dc62cbf2b0b779d5636a607061d694eddf,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0865.jpg,JPEG,512,512,L,,512,meningioma,b3d3bbcc6e706fd486974a879874158c9584d9d11b102b3c43144f03e5551af8,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0866.jpg,JPEG,512,512,L,,512,meningioma,4dda96119006088eabab66211b1cdd0f9f3f3448366ec8e08f07fc630c857466,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0867.jpg,JPEG,512,512,L,,512,meningioma,0e3718ea040f5836250df218b2c806dd2f7115316b98895193114a05ab35c915,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0868.jpg,JPEG,512,512,L,,512,meningioma,c99100c3c43b0394d68e6535b9e3832d5a06d02f077b3ff218f0e84266d29f24,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0869.jpg,JPEG,512,512,L,,512,meningioma,da5da424e765704b2cb9978665dfdbee5c1bbdc50a75de3de55732ba6e95ab54,tr-me,train
dataset2,meningioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\meningioma\Tr-me_0870.jpg,JPEG,512,512,L,,512,meningioma,3f03fc483fa6279f804aec9c58d385069682d00961e2e717c40ae5f786b9dbf0,tr-me,train
