dataset_id,class_raw,path,format,width,height,mode,error
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0557.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0558.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0559.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0560.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0561.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0562.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0563.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0564.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0565.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0566.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0567.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0568.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0569.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0570.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0571.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0572.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0573.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0574.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0575.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0576.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0577.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0578.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0579.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0580.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0581.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0582.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0583.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0584.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0585.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0586.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0587.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0588.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0589.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0590.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0591.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0592.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0593.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0594.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0595.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0596.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0597.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0598.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0599.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0600.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0601.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0602.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0603.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0604.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0605.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0606.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0607.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0608.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0609.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0610.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0611.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0612.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0613.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0614.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0615.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0616.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0617.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0618.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0619.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0620.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0621.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0622.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0623.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0624.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0625.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0626.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0627.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0628.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0629.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0630.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0631.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0632.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0633.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0634.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0635.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0636.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0637.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0638.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0639.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0640.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0641.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0642.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0643.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0644.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0645.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0646.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0647.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0648.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0649.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0650.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0651.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0652.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0653.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0654.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0655.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0656.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0657.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0658.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0659.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0660.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0661.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0662.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0663.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0664.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0665.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0666.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0667.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0668.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0669.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0670.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0671.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0672.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0673.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0674.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0675.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0676.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0677.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0678.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0679.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0680.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0681.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0682.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0683.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0684.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0685.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0686.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0687.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0688.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0689.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0690.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0691.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0692.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0693.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0694.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0695.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0696.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0697.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0698.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0699.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0700.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0701.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0702.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0703.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0704.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0705.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0706.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0707.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0708.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0709.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0710.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0711.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0712.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0713.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0714.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0715.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0716.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0717.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0718.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0719.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0720.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0721.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0722.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0723.jpg,JPEG,512,512,L,
dataset2,glioma,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset2\Training\glioma\Tr-gl_0724.jpg,JPEG,512,512,L,
